date,time,full_address,formatted_address,lat,lng,gender,race,idot,verbal_warning,citation_issued,num_citations,search,arrested,dawn,sunrise,noon,sunset,dusk
2016-06-04,22:30:00,"6100 Stony Island, Chicago, IL","6100 S Stony Island Ave, Chicago, IL 60637, USA",41.7836247,-87.58685439999999,Male,Hispanic,Equipment,1,0,0.0,No,0,04:42:32.512675,05:16:53.092389,12:48:40,20:21:02.016119,20:55:27.089596
2016-06-05,21:37:00,"5700 University, Chicago, IL","5700 S Maryland Ave, Chicago, IL 60637, USA",41.79098,-87.60494469999999,Male,African American,Lane Violation,1,0,0.0,No,0,04:42:11.512535,05:16:36.635080,12:48:55,20:21:47.529982,20:56:16.913609
2016-06-06,00:21:00,"5400 Kenwood, Chicago, IL","5400 S Kenwood Ave, Chicago, IL 60615, USA",41.79745279999999,-87.5940607,Female,African American,Lane Violation,0,1,2.0,No,0,04:41:46.035294,05:16:15.446721,12:49:03,20:22:24.459129,20:56:57.890840
2016-06-06,16:48:00,"5700 S University, Chicago, IL","5700 S University Ave, Chicago, IL 60637, USA",41.7914067,-87.5980738,Female,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:41:48.518199,05:16:17.626818,12:49:04,20:22:24.200694,20:56:57.327734
2016-06-06,19:45:00,"Midway Plaisance and Dorchester, Chicago, IL","Midway Plaisance & S Dorchester Ave, Chicago, IL 60637, USA",41.7872723,-87.59150489999999,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:41:47.981174,05:16:16.882709,12:49:02,20:22:21.788020,20:56:54.706708
2016-06-07,10:21:00,"4926 S CORNELL, Chicago, IL","4926 S Cornell Ave, Chicago, IL 60615, USA",41.80481899999999,-87.5867315,Male,Asian,Traffic Sign/Signal,1,0,0.0,No,0,04:41:23.453599,05:15:56.980905,12:49:12,20:23:00.928725,20:57:38.228257
2016-06-07,10:42:00,"4936 S BLACKSTONE, Chicago, IL","4936 S Blackstone Ave, Chicago, IL 60615, USA",41.8049568,-87.59082140000001,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:41:24.400124,05:15:57.934418,12:49:13,20:23:01.938716,20:57:39.245273
2016-06-07,19:03:00,"5700 S COTTAGE GROVE, Chicago, IL","5700 S Cottage Grove Ave, Chicago, IL 60637, USA",41.791296,-87.60616329999999,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:41:31.535118,05:16:04.381264,12:49:17,20:23:02.846624,20:57:39.461063
2016-06-09,21:54:00,"5326 Hyde Park Blvd, Chicago, IL","5326 S Hyde Park Blvd, Chicago, IL 60615, USA",41.798721,-87.584451,Male,African American,Lane Violation,1,0,0.0,No,0,04:40:53.420848,05:15:33.435441,12:49:35,20:24:07.918780,20:58:51.183003
2016-06-10,00:04:00,"5600 Hyde Park Blvd, Chicago, IL","5600 S Hyde Park Blvd, Chicago, IL 60637, USA",41.7934284,-87.5839056,Male,African American,Equipment,1,0,0.0,No,0,04:40:42.593361,05:15:25.373187,12:49:46,20:24:38.661841,20:59:24.420286
2016-06-10,11:47:00,"1465 E 51st, Chicago, IL","1465 E 51st St, Chicago, IL 60615, USA",41.8021135,-87.60445729999999,Male,African American,Traffic Sign/Signal,0,0,2.0,No,0,04:40:45.298252,05:15:28.522277,12:49:51,20:24:45.384030,20:59:31.588665
2016-06-10,12:56:00,"5500 S Kimbark, Chicago, IL","5500 S Kimbark Ave, Chicago, IL 60637, USA",41.7950476,-87.59492019999999,Female,African American,Lane Violation,1,0,0.0,No,0,04:40:44.821430,05:15:27.684105,12:49:49,20:24:41.639598,20:59:27.481257
2016-06-12,14:18:00,"1619 E 54th, Chicago, IL","1619 E 54th St, Chicago, IL 60615, USA",41.79809700000001,-87.5854794,Male,African American,Moving Violation - Other,0,0,2.0,Yes,0,04:40:24.600670,05:15:12.936256,12:50:11,20:25:38.886343,21:00:29.645581
2016-06-12,15:05:00,"5500 S Greenwood, Chicago, IL","5500 S Greenwood Ave, Chicago, IL 60637, USA",41.794837,-87.5998068,Female,Caucasian,Lane Violation,1,0,0.0,No,0,04:40:28.881102,05:15:17.048812,12:50:15,20:25:41.650321,21:00:32.241057
2016-06-12,22:31:00,"Midway and Kimbark, Chicago, IL","S Kimbark Ave, Chicago, IL, USA",41.7668927,-87.59419869999999,Female,African American,Lane Violation,1,0,0.0,No,0,04:40:34.748496,05:15:21.478077,12:50:13,20:25:34.515390,21:00:23.662733
2016-06-14,22:57:00,"5900 Woodlawn, Chicago, IL","5900 S Woodlawn Ave, Chicago, IL 60637, USA",41.7878702,-87.59637719999999,Male,African American,Traffic Sign/Signal,0,0,2.0,No,0,04:40:21.931432,05:15:14.012481,12:50:39,20:26:31.296371,21:01:25.224873
2016-06-15,11:09:00,"1520 S 57th, Chicago, IL","1520 S 57th Ct, Cicero, IL 60804, USA",41.8591246,-87.7680886,Male,African American,Lane Violation,1,0,0.0,No,0,04:40:44.043453,05:15:41.571533,12:51:33,20:27:50.672989,21:02:49.764300
2016-06-15,16:33:00,"5700 S Kimbark, Chicago, IL","5700 S Kimbark Ave, Chicago, IL 60637, USA",41.79131539999999,-87.5951548,Male,African American,Traffic Sign/Signal,0,0,1.0,No,0,04:40:20.225141,05:15:14.219468,12:50:51,20:26:54.984147,21:01:50.533550
2016-06-15,18:27:00,"1200 Midway Plaisance, Chicago, IL","1200 Midway Plaisance, Chicago, IL 60637, USA",41.7864747,-87.5989062,Male,African American,Speed,1,0,0.0,No,0,04:40:22.385919,05:15:16.128767,12:50:52,20:26:54.874288,21:01:50.171621
2016-06-18,10:14:00,"5200 S Dorchester, Chicago, IL","5200 S Dorchester Ave, Chicago, IL 60615, USA",41.800679,-87.592269,Male,Caucasian,Lane Violation,1,0,0.0,No,0,04:40:29.195820,05:15:27.234048,12:51:30,20:27:54.890422,21:02:53.589728
2016-06-19,12:15:00,"5300 S Berkeley, Chicago, IL","5300 S Berkeley Ave, Chicago, IL 60653, USA",41.8132469,-87.6005588,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:40:36.435402,05:15:35.758795,12:51:45,20:28:15.250457,21:03:14.933575
2016-06-19,12:39:00,"5300 S Woodlawn, Chicago, IL","5300 S Woodlawn Ave, Chicago, IL 60615, USA",41.7992065,-87.5970802,Female,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:40:39.279944,05:15:37.868358,12:51:44,20:28:11.469930,21:03:10.417674
2016-06-20,11:41:00,"5300 S Blackstone, Chicago, IL","5300 S Blackstone Ave, Chicago, IL 60615, USA",41.7991979,-87.590829,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:40:48.549823,05:15:47.483117,12:51:55,20:28:23.750422,21:03:22.740731
2016-06-23,18:42:00,"5700 Drexel, Chicago, IL","5700 S Drexel Ave, Chicago, IL 60637, USA",41.7911902,-87.6040112,Male,Asian,Traffic Sign/Signal,1,0,0.0,No,0,04:41:39.229707,05:16:37.086335,12:52:37,20:28:54.658862,21:03:51.668258
2016-06-24,09:29:00,"1322 E 57th Street, Chicago, IL","1322 E 57th St, Chicago, IL 60637, USA",41.7914673,-87.5947453,Male,African American,Lane Violation,1,0,0.0,No,0,04:41:56.353572,05:16:53.443220,12:52:48,20:28:58.260087,21:03:54.203837
2016-06-24,10:35:00,"5500 S EVERETT, Chicago, IL","5500 S Everett Ave, Chicago, IL 60637, USA",41.795057,-87.58297000000002,Male,African American,Moving Violation - Other,1,0,0.0,No,0,04:41:52.588326,05:16:49.865428,12:52:45,20:28:56.184129,21:03:52.315019
2016-06-25,12:37:00,"5726 S KENWOOD, Chicago, IL","5726 S Kenwood Ave, Chicago, IL 60637, USA",41.7905103,-87.593571,Female,African American,Lane Violation,1,0,0.0,No,0,04:42:17.832974,05:17:13.812717,12:53:01,20:29:01.497129,21:03:56.034798
2016-06-25,14:29:00,"5300 S HARPER, Chicago, IL","5300 S Harper Ave, Chicago, IL 60615, USA",41.79814140000001,-87.5890903,Male,African American,Lane Violation,1,0,0.0,No,0,04:42:14.765173,05:17:11.142777,12:53:00,20:29:02.013860,21:03:56.948530
2016-06-25,16:08:00,"6100 S KIMBARK, Chicago, IL","6100 S Kimbark Ave, Chicago, IL 60637, USA",41.7839693,-87.5954598,Male,African American,Lane Violation,0,0,2.0,No,0,04:42:19.993418,05:17:15.632330,12:53:01,20:29:00.586128,21:03:54.783704
2016-06-25,18:04:00,"5500 S KIMBARK, Chicago, IL","5500 S Kimbark Ave, Chicago, IL 60637, USA",41.7950476,-87.59492019999999,Female,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:42:16.972457,05:17:13.188718,12:53:01,20:29:02.767541,21:03:57.541214
2016-06-26,16:59:00,"6229 S KIMBARK, Chicago, IL","6229 S Kimbark Ave, Chicago, IL 60637, USA",41.7815167,-87.5943322,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:42:43.926773,05:17:38.102838,12:53:13,20:29:01.464189,21:03:53.906086
2016-06-26,17:41:00,"5500 S DORCHESTER, Chicago, IL","5500 S Dorchester Ave, Chicago, IL 60637, USA",41.7944548,-87.59166259999999,Female,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:42:39.915768,05:17:34.764714,12:53:13,20:29:03.516291,21:03:56.629314
2016-06-27,20:09:00,"5300 Harper, Chicago, IL","5300 S Harper Ave, Chicago, IL 60615, USA",41.79814140000001,-87.5890903,Male,African American,Lane Violation,1,0,0.0,No,0,04:43:03.932920,05:17:57.363763,12:53:25,20:29:03.243359,21:03:54.647809
2016-06-28,22:02:00,"5000 S Blackstone, Chicago, IL","5000 S Blackstone Ave, Chicago, IL 60615, USA",41.804131,-87.590814,Female,African American,Lane Violation,1,0,0.0,No,0,04:43:30.374335,05:18:22.235892,12:53:37,20:29:02.388154,21:03:51.936327
2016-06-30,00:45:00,"5900 S Woodlawn, Chicago, IL","5900 S Woodlawn Ave, Chicago, IL 60637, USA",41.7878702,-87.59637719999999,Female,African American,Lane Violation,1,0,0.0,No,0,04:44:36.868480,05:19:23.341388,12:54:03,20:28:49.062479,21:03:32.667834
2016-06-30,14:56:00,"5600 S Woodlawn, Chicago, IL","5600 S Woodlawn Ave, Chicago, IL 60637, USA",41.7930238,-87.59680279999999,Female,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:44:35.643520,05:19:22.381345,12:54:03,20:28:50.223901,21:03:34.093024
2016-07-01,00:05:00,"5400 S Hyde Park, Chicago, IL","5400 S Hyde Park Blvd, Chicago, IL 60615, USA",41.7976533,-87.5842236,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:45:04.725503,05:19:49.040783,12:54:12,20:28:39.346280,21:03:20.521202
2016-07-01,12:48:00,"1450 E 55th, Chicago, IL","1450 E 55th St, Chicago, IL 60615, USA",41.7956625,-87.5896799,Male,African American,Moving Violation - Other,1,0,0.0,No,0,04:45:06.546375,05:19:50.759629,12:54:13,20:28:40.248029,21:03:21.321405
2016-07-03,09:18:00,"6300 S Greenwood, Chicago, IL","6300 S Greenwood Ave, Chicago, IL 60637, USA",41.780249,-87.599576,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:46:24.834487,05:21:02.202532,12:54:38,20:28:15.552323,21:02:49.262146
2016-07-04,11:25:00,"6200 S Woodlawn, Chicago, IL","6200 S Woodlawn Ave, Chicago, IL 60637, USA",41.7823297,-87.59624149999999,Male,African American,Lane Violation,1,0,0.0,No,0,04:47:02.095846,05:21:36.182873,12:54:48,20:28:00.051892,21:02:30.229090
2016-07-05,06:57:00,"5730 S Cottage Grove, Chicago, IL","5730 S Cottage Grove Ave, Chicago, IL 60637, USA",41.790462,-87.605493,Female,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:47:42.537353,05:22:13.416547,12:55:01,20:27:46.675354,21:02:13.398309
2016-07-05,15:04:00,"5600 S Ellis, Chicago, IL","5600 S Ellis Ave, Chicago, IL 60637, USA",41.7932043,-87.6013431,Female,African American,Lane Violation,1,0,0.0,No,0,04:47:40.850763,05:22:11.867732,12:55:00,20:27:46.229713,21:02:13.089573
2016-07-05,20:12:00,"1010 E 59th, Chicago, IL","1010 E 59th St, Chicago, IL 60637, USA",41.7879118,-87.6008291,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:47:42.059202,05:22:12.810388,12:54:59,20:27:45.044719,21:02:11.640478
2016-07-08,14:48:00,"6100 S Woodlawn, Chicago, IL","6100 S Woodlawn Ave, Chicago, IL 60637, USA",41.78401700000001,-87.596716,Male,African American,Lane Violation,0,1,1.0,No,0,04:49:52.410455,05:24:10.815727,12:55:28,20:26:39.006677,21:00:52.572584
2019-07-08,10:40:00,"55th and Ellis, Chicago, IL","E 55th St & S Ellis Ave, Chicago, IL 60615, USA",41.7949642,-87.6013291,Female,African American,Follow too close,1,0,0.0,No,0,04:49:17.980360,05:23:40.097363,12:55:23,20:27:00.445784,21:01:17.878535
2016-07-09,23:09:00,"5700 S Woodlawn, Chicago, IL","5700 S Woodlawn Ave, Chicago, IL 60637, USA",41.7912895,-87.5968439,Male,Caucasian,Lane Violation,1,0,0.0,No,0,04:50:37.123374,05:24:51.427879,12:55:37,20:26:14.866359,21:00:24.116691
2016-07-10,11:07:00,"1446 E 55th, Chicago, IL","1446 E 55th St, Chicago, IL 60615, USA",41.7956548,-87.58983889999999,Male,African American,Lane Violation,1,0,0.0,No,0,04:51:22.276619,05:25:32.144904,12:55:44,20:25:46.362411,20:59:50.971202
2016-07-12,18:05:00,"4900 S Dorchester, Chicago, IL","4900 S Dorchester Ave, Chicago, IL 60615, USA",41.805127,-87.592872,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:53:00.594186,05:27:01.083517,12:56:00,20:24:47.391843,20:58:42.236672
2016-07-14,10:35:00,"5400 S Woodlawn, Chicago, IL","5400 S Woodlawn Ave, Chicago, IL 60615, USA",41.797814,-87.596811,Female,Caucasian,Traffic Sign/Signal,0,1,1.0,No,0,04:54:48.207869,05:28:37.861760,12:56:15,20:23:37.321984,20:57:20.989150
2016-07-14,23:20:00,"5600 S Stony Island, Chicago, IL","5600 S Stony Island Ave, Chicago, IL 60637, USA",41.793392,-87.586911,Male,African American,Follow too close,1,0,0.0,No,0,04:54:46.873517,05:28:36.318889,12:56:13,20:23:34.117980,20:57:17.578574
2016-07-16,20:26:00,"4900 S Blackstone, Chicago, IL","4900 S Blackstone Ave, Chicago, IL 60615, USA",41.8058509,-87.591099,Male,African American,Lane Violation,0,0,0.0,No,0,04:56:34.500163,05:30:13.467207,12:56:26,20:22:19.843019,20:55:52.510675
2016-07-17,11:36:00,"5500 S Lake Park, Chicago, IL","5500 S Lake Park Ave, Chicago, IL 60637, USA",41.7950649,-87.5878062,Male,Caucasian,Traffic Sign/Signal,1,0,0.0,No,0,04:57:32.561202,05:31:05.306546,12:56:31,20:21:35.341523,20:55:01.651574
2016-07-18,01:56:00,"5800 Ellis, Chicago, IL","5800 S Ellis Ave, Chicago, IL 60637, USA",41.7894656,-87.60125649999999,Female,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:58:34.409577,05:32:01.062856,12:56:38,20:20:53.900617,20:54:13.989446
2016-07-19,19:50:00,"6050 S Woodlawn, Chicago, IL","6050 S Woodlawn Ave, Chicago, IL 60637, USA",41.7845245,-87.5967108,Male,Caucasian,Traffic Sign/Signal,1,0,0.0,No,0,04:59:32.702974,05:32:53.192800,12:56:42,20:20:06.373603,20:53:20.178568
2016-07-20,11:13:00,"5140 S Lake Park, Chicago, IL","5140 S Lake Park Ave, Chicago, IL 60615, USA",41.8018308,-87.5880316,Male,African American,Traffic Sign/Signal,0,1,1.0,No,0,05:00:25.924590,05:33:41.153587,12:56:43,20:19:19.907926,20:52:28.329875
2016-07-20,20:32:00,"6300 University, Chicago, IL","6300 S University Ave, Chicago, IL 60637, USA",41.7801956,-87.5974023,Male,African American,Lane Violation,1,0,0.0,No,0,05:00:32.983592,05:33:47.244714,12:56:45,20:19:18.345783,20:52:25.810289
2016-07-20,23:34:00,"6210 Kimbark, Chicago, IL","6210 S Kimbark Ave, Chicago, IL 60637, USA",41.7819533,-87.5950818,Male,African American,Lane Violation,1,0,0.0,No,0,05:00:32.035804,05:33:46.375529,12:56:45,20:19:18.098585,20:52:25.640849
2016-07-23,18:03:00,"5500 S Woodlawn, Chicago, IL","5500 S Woodlawn Ave, Chicago, IL 60637, USA",41.7948135,-87.5975445,Male,African American,Traffic Sign/Signal,0,0,2.0,No,0,05:03:32.134970,05:36:28.442989,12:56:53,20:16:47.534752,20:49:36.749708
2016-07-24,07:27:00,"5600 S Woodlawn, Chicago, IL","5600 S Woodlawn Ave, Chicago, IL 60637, USA",41.7930238,-87.59680279999999,Female,Caucasian,Lane Violation,1,0,0.0,No,0,05:04:34.571856,05:37:24.468148,12:56:54,20:15:52.317212,20:48:35.041820
2016-07-24,13:07:00,"5900 S Dorchester, Chicago, IL","5900 S Dorchester Ave, Chicago, IL 60637, USA",41.7874045,-87.5915053,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:04:34.491593,05:37:24.146261,12:56:53,20:15:50.104903,20:48:32.590674
2016-07-26,07:43:00,"5300 S Woodlawn, Chicago, IL","5300 S Woodlawn Ave, Chicago, IL 60615, USA",41.7992065,-87.5970802,Male,Caucasian,Traffic Sign/Signal,1,0,0.0,No,0,05:06:39.705458,05:39:17.048881,12:56:55,20:13:58.685971,20:46:28.720029
2016-07-26,12:14:00,"5500 S Ellis, Chicago, IL","5500 S Ellis Ave, Chicago, IL 60637, USA",41.794766,-87.60163899999999,Male,African American,Traffic Sign/Signal,0,0,2.0,No,0,05:06:41.719045,05:39:18.875119,12:56:56,20:13:59.054934,20:46:28.903858
2016-07-30,12:31:00,"5305 S Blackstone, Chicago, IL","5305 S Blackstone Ave, Chicago, IL 60615, USA",41.7992546,-87.59033,Female,African American,Lane Violation,1,0,0.0,No,0,05:10:57.122466,05:43:08.483220,12:56:48,20:09:47.478622,20:41:51.352861
2016-07-30,17:14:00,"5300 S Lake Park, Chicago, IL","5300 S Lake Park Ave, Chicago, IL 60615, USA",41.7999289,-87.5885953,Female,African American,Traffic Sign/Signal,0,0,2.0,No,0,05:10:56.573761,05:43:07.961831,12:56:48,20:09:47.166277,20:41:51.067496
2016-08-01,16:41:00,"5339 S Kimbark, Chicago, IL","5339 S Kimbark Ave, Chicago, IL 60615, USA",41.7983416,-87.5947995,Male,African American,Lane Violation,1,0,0.0,No,0,05:13:10.368739,05:45:08.655042,12:56:43,20:07:34.036611,20:39:24.790808
2016-08-02,10:15:00,"6300 S KIMBARK, Chicago, IL","6300 S Kimbark Ave, Chicago, IL 60637, USA",41.7805191,-87.5946307,Female,African American,Lane Violation,1,0,0.0,No,0,05:14:20.143772,05:46:11.227946,12:56:39,20:06:21.916113,20:38:05.463726
2016-08-03,11:12:00,"5500 S WOODLAWN, Chicago, IL","5500 S Woodlawn Ave, Chicago, IL 60637, USA",41.7948135,-87.5975445,Male,Caucasian,Traffic Sign/Signal,1,0,0.0,No,0,05:15:24.911724,05:47:10.072562,12:56:35,20:05:13.761113,20:36:51.371370
2016-08-04,09:18:00,"5600 S Woodlawn, Chicago, IL","5600 S Woodlawn Ave, Chicago, IL 60637, USA",41.7930238,-87.59680279999999,Male,African American,Lane Violation,1,0,0.0,No,0,05:16:32.041053,05:48:10.676031,12:56:29,20:04:00.936381,20:35:32.020619
2016-08-05,00:44:00,"5600 Lake Park, Chicago, IL","5600 S Lake Park Ave, Chicago, IL 60637, USA",41.7933635,-87.58798150000001,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:17:37.046161,05:49:09.270221,12:56:21,20:02:45.062091,20:34:09.739947
2016-08-06,09:38:00,"5700 S Cottage Grove, Chicago, IL","5700 S Cottage Grove Ave, Chicago, IL 60637, USA",41.791296,-87.60616329999999,Male,African American,Lane Violation,1,0,0.0,No,0,05:18:49.136863,05:50:14.897642,12:56:19,20:01:33.949422,20:32:52.175173
2016-08-07,02:44:00,"5400 S Blackstone, Chicago, IL","5400 S Blackstone Ave, Chicago, IL 60615, USA",41.797929,-87.59071399999999,Male,African American,Equipment,1,0,0.0,No,0,05:19:51.783083,05:51:11.451043,12:56:08,20:00:14.593475,20:31:26.738689
2016-08-07,15:17:00,"6300 S Woodlawn, Chicago, IL","6300 S Woodlawn Ave, Chicago, IL 60637, USA",41.7802796,-87.5964954,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:19:56.214183,05:51:15.226240,12:56:10,20:00:13.623625,20:31:25.121294
2016-08-08,16:32:00,"5900 S Kenwood, Chicago, IL","5900 S Kenwood Ave, Chicago, IL 60637, USA",41.7890156,-87.5931494,Male,African American,Lane Violation,1,0,0.0,No,0,05:21:01.516069,05:52:14.564601,12:56:01,19:58:56.137801,20:30:01.688231
2016-08-08,18:05:00,"6100 Kimbark, Chicago, IL","6100 S Kimbark Ave, Chicago, IL 60637, USA",41.7839693,-87.5954598,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:21:02.925625,05:52:15.788600,12:56:02,19:58:56.031442,20:30:01.398680
2016-08-08,20:10:00,"5600 Stony Island, Chicago, IL","5600 S Stony Island Ave, Chicago, IL 60637, USA",41.793392,-87.586911,Male,Asian,Traffic Sign/Signal,1,0,0.0,No,0,05:20:59.276364,05:52:12.485943,12:56:00,19:58:55.214729,20:30:00.924151
2016-08-08,23:15:00,"6200 Kimbark, Chicago, IL","6200 S Kimbark Ave, Chicago, IL 60637, USA",41.782198,-87.5951499,Female,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:21:03.151132,05:52:15.949007,12:56:02,19:58:55.725371,20:30:01.028341
2016-08-09,13:56:00,"5100 S Dorchester, Chicago, IL","5100 S Dorchester Ave, Chicago, IL 60615, USA",41.8020492,-87.592134,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:22:06.805301,05:53:14.096431,12:55:53,19:57:38.430805,20:28:38.242962
2016-08-09,14:19:00,"4800 S Dorchester, Chicago, IL","4800 S Dorchester Ave, Chicago, IL 60615, USA",41.80768399999999,-87.592311,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:22:05.909857,05:53:13.406218,12:55:53,19:57:39.196154,20:28:39.210921
2016-08-10,10:13:00,"5700 S Woodlawn, Chicago, IL","5700 S Woodlawn Ave, Chicago, IL 60637, USA",41.7912895,-87.5968439,Male,Asian,Traffic Sign/Signal,1,0,0.0,No,0,05:23:17.501031,05:54:18.229251,12:55:45,19:56:17.786329,20:27:11.070311
2016-08-10,13:14:00,"6300 S Stony Island, Chicago, IL","6300 S Stony Island Ave, Chicago, IL 60637, USA",41.7804968,-87.5865529,Male,Caucasian,Traffic Sign/Signal,1,0,0.0,No,0,05:23:16.791637,05:54:17.131451,12:55:43,19:56:13.963831,20:27:06.864366
2016-08-10,17:37:00,"4800 S Woodlawn, Chicago, IL","4800 S Woodlawn Ave, Chicago, IL 60615, USA",41.8078057,-87.5968109,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:23:14.794621,05:54:16.117992,12:55:45,19:56:19.852923,20:27:13.724456
2016-08-11,11:11:00,"5400 S Ellis, Chicago, IL","5400 S Ellis Ave, Chicago, IL 60615, USA",41.797802,-87.601569,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:24:25.407419,05:55:20.263354,12:55:37,19:54:58.106193,20:25:45.548966
2016-08-11,12:26:00,"6100 Cottage Grove, Chicago, IL","6100 S Cottage Grove Ave, Chicago, IL 60637, USA",41.783893,-87.6063841,Female,African American,Traffic Sign/Signal,1,0,0.0,No,0,05:24:28.793255,05:55:23.153317,12:55:38,19:54:57.551513,20:25:44.504737
2016-08-11,15:34:00,"5500 S Ellis, Chicago, IL","5500 S Ellis Ave, Chicago, IL 60637, USA",41.794766,-87.60163899999999,Female,Caucasian,Lane Violation,1,0,0.0,No,0,05:24:25.910942,05:55:20.658621,12:55:37,19:54:57.749830,20:25:45.085727
